unidecode	sequitur	moses	moses-with-pre	moses-with-post	opennmt2	consensus	weighted
hwang je e ge		황 제 s c h e	hwang je s c h e	hwang je s c h e	s e l o n	hwang je s c h e	hwang je s c h e
me di a		m e d i a	m e d i a	m e d i a	m a t o l o n	m e d i a	m e d i a
yu da		j u d a	j u d a	j u d a	j u d a	j u d a	j u d a
ba bo e		b a r p u s	b a r p u s	b a r p u s	p a r p a s	b a r p u s	b a r p u s
bil rib e ge		p h i l i s c h e	p h i l i s c h e	p h i l i s c h e	p h i l a r i a	p h i l i s c h e	p h i l i s c h e
seu rub ba bel eun		s 룹 p a p e l o d	s rub p a p e l r	s rub p a p e l o d	s e p h a r e s	seu rub ba bel eun	
hwang je e ge		황 제 s c h e	hwang je s c h e	hwang je s c h e	s e l o n	hwang je s c h e	hwang je s c h e
ye re mi ya na		j e l e m i j a n a	j e l e m i j a n a	j e l e m i j a n a	j e l i a	j e l e m i j a n a	j e l e m i j a n a
sal rem		s s a l 렘	i s h l e m	s s a l rem	j e h u s	sal rem	
sil ra wa		s i l a s	s i l a s	s i l a s	s a r a m	s i l a s	s i l a s
dong yeog ja deul gwa		동 역 b a r u 들 과	dong yeog h o deul gwa	dong yeog b a r u deul gwa	c i l o n i a	dong yeog ja deul gwa	
al reg san deo ga		알 렉 a n u c	al reg s a n u c	al reg a n u c	p u l u s	al reg san deo ga	
beul re gon		블 r e 곤	beul e w gon	beul r e gon	p h i l o n	beul re gon	
na dan yi		n a d a n h	n a d a n h	n a d a n h	n a n o n	n a d a n h	n a d a n h
is sa gal		잇 z a g a	is z e g a	is z a g a	s a l o n	is sa gal	
o ne si mo reul		o n e s i m o s	o n e s i m o s	o n e s i m o s	s o c o n	o n e s i m o s	o n e s i m o s
ga beu ri el i da		c a b r e w e l i h t h a h	c a b r e w e l i d a	c a b r e w e l i h t h a h	e b a l i s	c a b r e w e l i h t h a h	c a b r e w e l i h t h a h
ceon hab ni da		c e n c h r e t h	c e n c h r e a	c e n c h r e t h	p a n n e s	c e n c h r e t h	c e n c h r e t h
beu ri seu gil ra wa		b r e w s c i l a s	b r e w s c i l l a s	b r e w s c i l a s	b e r i s h e u s	b r e w s c i l a s	b r e w s c i l a s
ga na an		c a n a a n	c a n a a n	c a n a a n	c a r a n i a	c a n a a n	c a n a a n
dong san eu ro		동 a n a o n i a	dong s a n a o n i a	dong a n a o n i a	p a l u s	dong san eu ro	
bel rig seu		p e l 릭 s	p e l rig s	p e l rig s	b e r i s	p e l rig s	p e l rig s
e be so		s f e r s u	s f e r s u	s f e r s u	r e c h e u s	s f e r s u	s f e r s u
a bi hus eul		a b y 훗 h a	a b y hus r a b	a b y hus h a	a r a b	a bi hus eul	
a bi a dal		a b y a d a l	a b y a d a l	a b y a d a l	a r a b	a b y a d a l	a b y a d a l
caj a bo go		찾 a r p u g u s	caj a r p u g u s	caj a r p u g u s	a d o n i a	caj a r p u g u s	caj a r p u g u s
di mo de neun		t i m o t h e u s	t i m o t h e u s	t i m o t h e u s	t i m o t u s	t i m o t h e u s	t i m o t h e u s
