unidecode	sequitur	moses	moses-with-pre	moses-with-post	opennmt2	consensus	weighted
l a m e k o n	l a m a k	l y m e c o n	l y m e g o n	l y m e c o n	l a m a m	l y m e c o n	l y m e c o n
s i r i n i	s y r i n e	z a r e n e	z a r e n e	z a r e n e	c a r i n e	z a r e n e	z a r e n e
b a l a s t a s	b a l a s t u s	b a l a z o t u s	b a l a z o t u s	b a l a z o t u s	b a l a t h u s	b a l a z o t u s	b a l a z o t u s
m a r i y a	m i r i a	m a r i a	m a r i a	m a r i a	m a r i a	m a r i a	m a r i a
t e b	t e p h	t a b	t a b	t a b	t a b e	t a b	t a b
o b e r	o b e r	o b e r	o b e r	o b e r	o b e r	o b e r	o b e r
p e r e s i	p h a r i s h e	p e r i s h e e	p e r i s h e e	p e r i s h e e	p a r e s	p e r i s h e e	p e r i s h e e
s e r a b a b e l	s a t a b a b e l	s a r a b b a b e l	s a r a b b a b e l	s a r a b b a b e l	s a r a b e l	s a r a b b a b e l	s a r a b b a b e l
s e n g e r i y a	c e n c h r e a	c e n c h r e a	c e n c h r e a	c e n c h r e a	c a n c a r i a	c e n c h r e a	c e n c h r e a
t e r a n	t e d a n	t e r t a n	t e r t a n	t e r t a n	t a r a n	t e r t a n	t e r t a n
k i l o p a s o m	k i l o p a s	c i l o p a s	c i l o p a s	c i l o p a s	c e p o p a m i a	c i l o p a s	c i l o p a s
m a r i s b i l	m a r i s b y l	m a r i s b e l	m a r i s b e l	m a r i s b e l	m a s i b e l	m a r i s b e l	m a r i s b e l
a p i y a	a p p i a	a p p h i a	a p p h i a	a p p h i a	a p p h i a	a p p h i a	a p p h i a
m a n a s a n	j o s i a n	m a n u s a n	m a n u s a n	m a n u s a n	m a n a n	m a n u s a n	m a n u s a n
i s r e y e l	i s r o e l	i s r o e l	i s r o e l	i s r o e l	i s s a r e l	i s r o e l	i s r o e l
b o m b o r e	b o m p h o r i	b o m p h o r e	b o m b r e	b o m p h o r e	b a m o d	b o m p h o r e	b o m p h o r e
n g e r o n	g a d o n	n c h r o n	g a r o n	n c h r o n	n a h o n	n c h r o n	n c h r o n
k a p a	c a p p a	c a p p a	c a p p a	c a p p a	j a p p h a r	c a p p a	c a p p a
