unidecode	sequitur	moses	moses-with-pre	moses-with-post	opennmt2	consensus	weighted
d a l m a t u n a	d a l m a t o n a	d a l m a t u n a	d a l m a t u n a	d a l m a t u n a	d a l m a t u n	d a l m a t u n a	d a l m a t u n a
k a y a f a s	c a i a p h a s	c a j a p h a s	c a j a p h a s	c a j a p h a s	c a i a	c a j a p h a s	c a j a p h a s
m e l k i s e d e k	m e l c h i s e d e c	m e l c h i s e d e c	m e l c h i s e d e c	m e l c h i s e d e c	m e l c h i s e d	m e l c h i s e d e c	m e l c h i s e d e c
y u l i a	j u l i a	j u l i a	j u l i a	j u l i a	j u l i a	j u l i a	j u l i a
o n e s i f o r u s	o n e s i p h o r u s	o n e s i p h o r u s	o n e s i p h o r u s	o n e s i p h o r u s	o n e p h o r u s	o n e s i p h o r u s	o n e s i p h o r u s
f i l a d e l f i a	p h i l a d e l p h i a	p h i l a d e l p h i a	p h i l a d e l p h i a	p h i l a d e l p h i a	p h i l a d i a	p h i l a d e l p h i a	p h i l a d e l p h i a
z e r u b a b e l	z e r u b a b e l	z e r u b a b e l	z e r u b a b e l	z e r u b a b e l	z e r u b h	z e r u b a b e l	z e r u b a b e l
w u k e	s u c e	v u c e	s a t u c e	v u c e	j e d e	v u c e	v u c e
s i r i a	s y r i a	s i r i a	s i r i a	s i r i a	s y r y a	s i r i a	s i r i a
k o r i n t u s	c o r y n t u s	c o r i n t u s	c o r i n t u s	c o r i n t u s	c o r n i n t u s	c o r i n t u s	c o r i n t u s
i s a k h a r	i s a c h a r	i s a c h a r	i s a c h a r	i s a c h a r	i s a c a r a	i s a c h a r	i s a c h a r
a d m i n	a d d m i n	a d m i n	a d m i n	a d m i n	a d m i n	a d m i n	a d m i n
m a t i u s	m a t t i u s	m a t i u s	m a t i u s	m a t i u s	m a t t i u s	m a t i u s	m a t i u s
i t a l i a	i t a l i a	i t a l i a	i t a l i a	i t a l i a	i t a l i a	i t a l i a	i t a l i a
o b e d	o b e d	o b e d	o b e d	o b e d	j e b e	o b e d	o b e d
g a b r i e l	g a b r i e l	g a b r i e l	g a b r i e l	g a b r i e l	g a b r i e l	g a b r i e l	g a b r i e l
p e t r u s	k i p h a	p e t r u s	p e t r u s	p e t r u s	p e t t o s	p e t r u s	p e t r u s
p i s i d i a	p y s i d i a	p i s i d i a	p i s i d i a	p i s i d i a	p i s y d i a	p i s i d i a	p i s i d i a
k a n d a k e	c a n d a c e	c a n d a c e	c a n d a c e	c a n d a c e	c a n d a c e s	c a n d a c e	c a n d a c e
l a m e k h	l a m e c h	l a m e c h	l a m e c h	l a m e c h	l a m e c h	l a m e c h	l a m e c h
f e l i k s	p h o e l i x	p h e l i c s	p h e l i c s	p h e l i c s	p h e l i c h	p h e l i c s	p h e l i c s
e f e s u s	e p h e s u s	e p h e s u s	e p h e s u s	e p h e s u s	e p h u s	e p h e s u s	e p h e s u s
a b r a h a m	a b r a h a m	a b r a h a m	a b r a h a m	a b r a h a m	a b b a	a b r a h a m	a b r a h a m
h a b e l	h a b e l	h a b e l	h a b e l	h a b e l	h a b b e l	h a b e l	h a b e l
p o l u k s	p o l u x	p o l u c s	p o l u c s	p o l u c s	p o l u c h	p o l u c s	p o l u c s
t e o f i l u s	t h e o p h i l	t e o p h i l u s	t e o p h i l u s	t e o p h i l u s	t e o p h i l u s	t e o p h i l u s	t e o p h i l u s
a n d r o n i k u s	a n d r o n i c u s	a n d r o n i c u s	a n d r o n i c u s	a n d r o n i c u s	a n d r o s	a n d r o n i c u s	a n d r o n i c u s
m e s o p o t a m i a	m e s o p o t a m i a	m e s o p o t a m i a	m e s o p o t a m i a	m e s o p o t a m i a	m e s o p o t	m e s o p o t a m i a	m e s o p o t a m i a
s e l e u k i a	s e l e u c i a	s e l e u c i a	s e l e u c i a	s e l e u c i a	s	s e l e u c i a	s e l e u c i a
a m p l i a t u s	a m p l i a t u s	a m p l i a t u s	a m p l i a t u s	a m p l i a t u s	a m p o l	a m p l i a t u s	a m p l i a t u s
m a n a s y e	m a n n a s h e	m a n a s j e	m a n a s j e	m a n a s j e	m a n a s	m a n a s j e	m a n a s j e
m e t u s a l a h	m i t u s a l a h	m e t u s a l a h	m e t u s a l a h	m e t u s a l a h	m e t h u s	m e t u s a l a h	m e t u s a l a h
g a l i o	g a l i	g a l i o	g a l i o	g a l i o	g a l i o	g a l i o	g a l i o
b e r e a	b e r e a	b e r e a	b e r e a	b e r e a	b e r a h	b e r e a	b e r e a
h a r a n	h a r a n	h a r a n	h a r a n	h a r a n	h a r a n	h a r a n	h a r a n
e l i a	e l i a	e l i a	e l i a	e l i a	e l i a s	e l i a	e l i a
e f r a i m	e p h r a i m	e p h r a i m	e p h r a i m	e p h r a i m	e p h a i m e m	e p h r a i m	e p h r a i m
t a r s u s	t a r s u s	t a r s u s	t a r s u s	t a r s u s	t a r s u s	t a r s u s	t a r s u s
p i l a t u s	p i l a t u s	p i l a t u s	p i l a t u s	p i l a t u s	p i l a t o s	p i l a t u s	p i l a t u s
