unidecode	sequitur	moses	moses-with-pre	moses-with-post	opennmt2	consensus	weighted
e l a m i t i		l y b i a	e l a m i t u s	l y b i a	e l a m	l y b i a	l y b i a
a b i r a k a m		a b r a h a m	a b r a h a m	a b r a h a m	a b	a b r a h a m	a b r a h a m
l a s e	l a s s e	l a s s e	l a s s e h	l a s s e	l a s e a	l a s s e	l a s s e
@ n o s i		e n o s	e n o s	e n o s	e n e s	e n o s	e n o s
a p o l i y o		a p o l i o n	a p o l l i o	a p o l i o n	a p h o l i s	a p o l i o n	a p o l i o n
s i p i r		s p r	s i p h r	s p r	s i p r u s	s p r	s p r
k a r t u s i		c a r t u s	c a r t u s	c a r t u s	c a r t u s	c a r t u s	c a r t u s
j o r i j a l @ m		j o r i z a l e m	j o r i s a l e m	j o r i z a l e m	j o r i s	j o r i z a l e m	j o r i z a l e m
g a b a t a	g a b b a t h a	g a b a t h a	g a b a t h a	g a b a t h a	g a b t a	g a b a t h a	g a b a t h a
e r o d i		h e r o d e s	h e r o d e s	h e r o d e s	e r o d	h e r o d e s	h e r o d e s
s o s i t @ n		s o s t e n	s o s i t h e n s	s o s t e n	s o s	s o s t e n	s o s t e n
k i l @ w o p a s i		c l e o p a s	c l e o p a s	c l e o p a s	c l e p o s	c l e o p a s	c l e o p a s
i s a k i		i s s a c	i s s a c i a	i s s a c	s h i a c	i s s a c	i s s a c
a p o l o s i		a p o l o s	a p o l o s	a p o l o s	a p p o l o s	a p o l o s	a p o l o s
m a l k u s i		m a l c u s	m a l c u s	m a l c u s	m a l d u s	m a l c u s	m a l c u s
e j a y	e s a i a	h e z a	e s a i a s	h e z a	e s h a	h e z a	h e z a
n a t a n i y @ l		n a t a n i e l	n a t a n i e l	n a t a n i e l	n a t	n a t a n i e l	n a t a n i e l
e t i k u s i		e t i c u s	e t h i c u s	e t i c u s	h e t h u s	e t i c u s	e t i c u s
s a  k i r e		c e n c h r e	c e n c h r e a	c e n c h r e	s a n n e r	c e n c h r e	c e n c h r e
p i l i p i		p h i l i p	p h i l i p o s	p h i l i p	p u l i p u s	p h i l i p	p h i l i p
k a n a	c a n a a n	c a n a a n	c a n a	c a n a a n	c a n n a	c a n a a n	c a n a a n
j u d e	j u d a e u s	j u d e	j u d a e u s	j u d e	j u d	j u d e	j u d e
e n i s i		e n i c	a e n i c i a	e n i c	h e n n c h u s	e n i c	e n i c
e n o k i		a e n o k	a e n o c i a	a e n o k	h e n o s	a e n o k	a e n o k
a b i l @ n		a b l e n e	a b y l e n e	a b l e n e	a b	a b l e n e	a b l e n e
a b @ l		a b e l	a b e l	a b e l	a b e l	a b e l	a b e l
p i l o l o g i		p l o l o g	p h i l o l o g	p l o l o g	p i l o b	p l o l o g	p l o l o g
t a b i t a		t a b t a	t a b i a t h a	t a b t a	t a b	t a b t a	t a b t a
a m o		a m o n	a m o n	a m o n	a m o n	a m o n	a m o n
m a t a		m a t a n	m a t h a	m a t a n	m a t a n	m a t a n	m a t a n
s a m i y @ l		s a m i e l	s a m i e l	s a m i e l	s a m i a l	s a m i e l	s a m i e l
a l @ g i j a n d i r i		a l e x a n d r i	a l e x a n d r u s	a l e x a n d r i	a	a l e x a n d r i	a l e x a n d r i
m a g a d a		m a g a d a n	m a g a d a	m a g a d a n	m a g d a n	m a g a d a	m a g a d a n
m a t i y e		m a t i e	m a t i a e u s	m a t i e	m a t i s	m a t i e	m a t i e
g a y u s i		g a i u s	g a i u s	g a i u s	g a n u s	g a i u s	g a i u s
b @ l j @ b u l		b e e l z e b u l	b e e l z e b u l	b e e l z e b u l	b e l	b e e l z e b u l	b e e l z e b u l
a k a y	a c h a i a	a c h a i a	a c h a i a	a c h a i a	a s a i a	a c h a i a	a c h a i a
e j i p i		h e z i p o s	h e z i p p u s	h e z i p o s	e s i p u s	h e z i p o s	h e z i p o s
d u - m	d u o m	d u d m	d u - m	d u d m	d u m	d u - m	d u d m
s u j a n	s h u s h a n	s h u s h a n	s h u s h a n	s h u s h a n	s h u n	s h u s h a n	s h u s h a n
p i l i p i		p h i l i p	p h i l i p o s	p h i l i p	p u l i p u s	p h i l i p	p h i l i p
t i t u s i		t i t u s	t i t u s	t i t u s	t t u t u s	t i t u s	t i t u s
b i t i n i		b t n i	b y a t i n i a	b t n i	b e t h i n	b t n i	b t n i
m i l e		m i l a	m i l a e u s	m i l a	m i l a	m i l a	m i l a
g a b i r i y @ l		g a b r i e l	g a b y r i e l	g a b r i e l	g a b	g a b r i e l	g a b r i e l
e s u w a	e n n o	e s h u a	e s h u a	e s h u a	e s u s	e s h u a	e s h u a
j i p i		j i p	j i h u d o y a	j i p	j i p h u s	j i p	j i p
p i r u s i		p r i u s	p r i u s	p r i u s	p r u s u s	p r i u s	p r i u s
k o s a m	c o s a m	c o s a m	c o s a m	c o s a m	c o s	c o s a m	c o s a m
n @ p i t a l i		n e p h t a l i	n e p h t a l i	n e p h t a l i	n e p h t u s	n e p h t a l i	n e p h t a l i
e l i m a s i		e l i m a s	e l i m a s	e l i m a s	h e l i m a s	e l i m a s	e l i m a s
r a s @ l		r a s e l	r a c h a e l	r a s e l	r a s e l	r a s e l	r a s e l
j o n a s i		j o n a h	j o n a s	j o n a h	j o n a s	j o n a h	j o n a h
g a l i l e	g a l i l	g a l i l	g a l i l a	g a l i l	g a l i a l	g a l i l	g a l i l
n a g a y	n a g a i a	n a g a	n a g a i	n a g a	n a n i a	n a g a	n a g a
l @ m @ k i		l e m e c	l e m e c i a	l e m e c	l e m e k	l e m e c	l e m e c
n - i l e		n d l e	n - i l a e u s	n d l e	n e l i a	n d l e	n d l e
p i l @ g o		p h i l e g o n	p h i l e g o	p h i l e g o n	p i l e z	p h i l e g o n	p h i l e g o n
