unidecode	sequitur	moses	moses-with-pre	moses-with-post	opennmt2	consensus	weighted
s o s i p a t e r p a s m i	s o s i p a t e r s	s o s i p a t e r p a s	s o s i p a t e r a s	s o s i p a t e r p a s	s o s e p	s o s i p a t e r p a s	s o s i p a t e r p a s
e l a m	m e d e s	e l a m	e l a m	e l a m	e l a m	e l a m	e l a m
e n o k	a e n o k	e n o k	e n o k	e n o k	h e n o s	e n o k	e n o k
a p i a t a	c i a	a p i a	a p i a	a p i a	a p i a t	a p i a	a p i a
k r i s p o	c h e n i c i u s	c r i s p o	c r i h u s	c r i s p o	c r i s p u s	c r i s p o	c r i s p o
r a h a b	r a h a b	r a h a b	r a h a b	r a h a b	r a h	r a h a b	r a h a b
j e r u s a l e n		j e r u s a l a y i m	j e r u s a l e n	j e r u s a l a y i m	j e r u s	j e r u s a l e n	j e r u s a l a y i m
g a b a t a	g a b a	g a b a t a	g a b a	g a b a t a	g a b a t	g a b a t a	g a b a t a
h e r o d e s	h e r o d	h e r o d e s	h e r o d e s	h e r o d e s	h e r o d e s	h e r o d e s	h e r o d e s
s i n t i k e t a k a	s h e r g e c h e t a	s i n t i c e t a c a	s i n i c e t a c a	s i n t i c e t a c a	s y n t i c h e	s i n t i c e t a c a	s i n t i c e t a c a
k l a u d i o	c l a u d i u s	c l a u d i o	c l a u d i o	c l a u d i o	c l o d i u s	c l a u d i o	c l a u d i o
i s a a k	e s a a k	i s a a k	i s a a k	i s a a k	i s h a k	i s a a k	i s a a k
a p o l i o n m i	a p o l i o n	a p o l i o b e l	a p o l i o b e l	a p o l i o b e l	a p o l	a p o l i o b e l	a p o l i o b e l
m a l t a	m a l	m a l t a	m a l t a	m a l t a	m a l t	m a l t a	m a l t a
i s a i a s		i s a i a s	i s a i a s	i s a i a s	i s h a s	i s a i a s	i s a i a s
n i k a n o r	n i c h a n o r	n i c a n o r	n i c a n o r	n i c a n o r	n i c a n u s	n i c a n o r	n i c a n o r
e u t i k o	e u t i c u s	e u t i c u s	e u b u s	e u t i c u s	e u t e s	e u t i c u s	e u t i c u s
k a p a d o s i a	s h o d o s i a	c a p a d o s i a	c a p a d o s i a	c a p a d o s i a	c a p h o s	c a p a d o s i a	c a p a d o s i a
f e b e t a	p h e b e t h a	f e b e t h a	f e b e t h a	f e b e t h a	p h e b e	f e b e t h a	f e b e t h a
k a i n		c a i n	c a i n	c a i n	c h o n e	c a i n	c a i n
j u d e a	j u d a e a	j u d e a	j u d e a	j u d e a	j u d u n	j u d e a	j u d e a
