unidecode	sequitur	moses	moses-with-pre	moses-with-post	opennmt2	consensus	weighted
e l i e z e r	e l i e z e r	e l i e z e r	e l i e z e r	e l i e z e r	e l i z	e l i e z e r	e l i e z e r
z y n l e i t u	c l e i t u	z y n l e i t w	z y n l e i t u	z y n l e i t w	z y l e c	z y n l e i t u	z y n l e i t w
s o d o m	s o d o m	s o d o m	s o d o m	s o d o m	s h o d	s o d o m	s o d o m
a p o l l y o n	a p o l l y o n	a p o l l y o n	a p o l l y o n	a p o l l y o n	a p o l l o n	a p o l l y o n	a p o l l y o n
k r e t e	c r e t e	c r e t e	c r e t e	c r e t e	c e t h e s	c r e t e	c r e t e
r a h a b	r a h a b	r a h a b	r a h a b	r a h a b	r a h a b	r a h a b	r a h a b
j e s u h	j e s u s	j e s u s	j e s u s	j e s u s	j e s u s	j e s u s	j e s u s
g a b b a t h a	g a b b a t h a	g a b b a t h a	g a b b a t h a	g a b b a t h a	g a b b b a t	g a b b a t h a	g a b b a t h a
h e r o d	h e r o d	h e r o d	h e r o d	h e r o d	h e r o d	h e r o d	h e r o d
s i s u a t e	s i s u a t e	s i s h u a t e	s i s u a t e	s i s h u a t e	s i s u t	s i s u a t e	s i s u a t e
k l a u d i a s	c l a u d i a s	c l a u d i a s	c l a u d i a s	c l a u d i a s	c l a u d	c l a u d i a s	c l a u d i a s
i s a a c	i s a a k e	i s a u d	i s a u d	i s a u d	i s h a	i s a u d	i s a u d
a p o l l o s	a p o l l o s	a p o l l o s	a p o l l o s	a p o l l o s	a p o l l o s	a p o l l o s	a p o l l o s
m a l t a	m a l t a	m a l t a	m a l t a	m a l t a	m a l t a	m a l t a	m a l t a
i s a i a h	i s h a i a h	i s a i a h	i s a i a h	i s a i a h	i s h i a h	i s a i a h	i s a i a h
n e r e a s	n e r e a s	n e r e a s	n e r e a s	n e r e a s	n e r e a s	n e r e a s	n e r e a s
e u t i k h a s	e u t i c h u s	e u t y c h u s	e u t i c h a s	e u t y c h u s	e t	e u t y c h u s	e u t y c h u s
k a p e r n a u m	c a p h a r n a u m	c a p e r n a u m	c a p e r n a u m	c a p e r n a u m	c a p e r	c a p e r n a u m	c a p e r n a u m
