unidecode	sequitur	moses	moses-with-pre	moses-with-post	opennmt2	consensus	weighted
e g i p t o	m i t s r a y i m	e g i p t u s	e g i p t o	e g i p t u s	e g i p h t u s	e g i p t o	e g i p t u s
a b r a h a m	a b r a h a m	a b r a h a m	a b r a h a m	a b r a h a m	a b r a h	a b r a h a m	a b r a h a m
l a o d i c e a	l a o d i k e a	l a o d i k e i a	l a o d i k e a	l a o d i k e i a	l a o d i c e	l a o d i k e a	l a o d i k e a
e m a u s		e m a u s	e m a u s	e m a u s	e m a u s	e m a u s	e m a u s
a p i a	a p i a	a p i a	a p i a	a p i a	a p i a	a p i a	a p i a
c r e s c e n t e	c h r e s c e n t	c r e s c e n t	c r s c e n t e	c r e s c e n t	c r e s e	c r e s c e n t	c r e s c e n t
c u a r t o	c u a r t u s	c h a r t u s	c u a r t h o	c h a r t u s	c o r t u s	c h a r t u s	c h a r t u s
j e r e m i a s		j e r e m i a s	j e r e m i a s	j e r e m i a s	j e r m i a h	j e r e m i a s	j e r e m i a s
f e l i x		p e l i x	p h i l i x	p e l i x	p h e p h i s	p e l i x	p e l i x
h e r m a s	h e r m a s	h e r m a s	h e r m a s	h e r m a s	h e r m a s	h e r m a s	h e r m a s
s o s t e n e s		s o s t e n e s	s o s t e n e s	s o s t e n e s	s o s e n e s	s o s t e n e s	s o s t e n e s
c l a u d i a	c l a u d i a	c l a u d i a	c l a u d i a	c l a u d i a	c a u d i a	c l a u d i a	c l a u d i a
i d u m e a	i d u m e a	i d u m e a	i d d u m e a	i d u m e a	i d y m e	i d u m e a	i d u m e a
a p o l i o n		a p o l l i o n	a p o l i o n	a p o l l i o n	a p o l i o	a p o l i o n	a p o l l i o n
n o ' x o n q o '	s o n o l	n a n x o n c o l	n a n x o n q o l	n a n x o n c o l	h o n e n	n a n x o n c o l	n a n x o n c o l
i l i r i c o		i l i r i c u s	i l i r i c o	i l i r i c u s	i l r i c u s	i l i r i c o	i l i r i c u s
n a t a n a e l	n a t a n a e l	n a t a n a e l	n a t a n a e l	n a t a n a e l	n a t a n e l	n a t a n a e l	n a t a n a e l
e v o d i a	e v o d i a	e v o d i a	e v o d i a	e v o d i a	e b e	e v o d i a	e v o d i a
c a p e r n a u m	c a p p a r n a u m	c a p e r n a u m	c a p a r n a u m	c a p e r n a u m	c a l e n u m	c a p e r n a u m	c a p e r n a u m
f i l i p o s	p h i l i p o s	p h i l i p o s	p h y l i p o s	p h i l i p o s	p h i l o s	p h i l i p o s	p h i l i p o s
c a i f a s	c h a i p	c a i p a s	c a i p a s	c a i p a s	c a i p h a s	c a i p a s	c a i p a s
j u d a s	j u d e	j u d a s	j u d a s	j u d a s	j u d a h	j u d a s	j u d a s
e t i o p i a		e t i o p i a	e t i o p i a	e t i o p i a	e t y p h i a	e t i o p i a	e t i o p i a
e l i m a s	e l i m a s	e l i m a s	e l i m a s	e l i m a s	e l i m a	e l i m a s	e l i m a s
a b i l i n i a	a b y l i n i a	a b y l i n i a	a b i l i n i a	a b y l i n i a	a b i l i a	a b y l i n i a	a b y l i n i a
a b e l	a b e l	a b e l	a b e l	a b e l	a b e l	a b e l	a b e l
f i l o l o g o		p h i l o l o g o	p h i l o l l o g o	p h i l o l o g o	p i l o m	p h i l o l o g o	p h i l o l o g o
s i r o f e n i c i a	s y r o p h o e n i c i a	s y r o p e n i c i a	s i r o p h e n i c i a	s y r o p e n i c i a	s y r p h i a	s y r o p e n i c i a	s y r o p e n i c i a
a m o s		a m o s	a m o s	a m o s	a m o s	a m o s	a m o s
m a t a t i a s		m a t t a t h i a s	m a t t a t t h i a s	m a t t a t h i a s	m a t a t h i a	m a t t a t h i a s	m a t t a t h i a s
