unidecode	sequitur	moses	moses-with-pre	moses-with-post	opennmt2	consensus	weighted
i w a	j u a	j w a	j w a	j w a	j u s	j w a	j w a
a p e r a a m o	a b e r a a m u s	a b r a h a m	a p e r a h a m	a b r a h a m	a h r i a h	a b r a h a m	a b r a h a m
l a o d i s i a	l a o d i c i a	l a o d i k e i a	l a o d i k e i a	l a o d i k e i a	l o d i p a	l a o d i k e i a	l a o d i k e i a
e n o k a	e n o c h	e n o c h	e n o c h	e n o c h	e n o s	e n o c h	e n o c h
a b a d o n	a b a d o n	a b a d d o n	a b a d o n	a b a d d o n	a b a d o n	a b a d o n	a b a d o n
k r e t e	c h r e t h	c r e t e	c r e t e	c r e t e	s h e t h e	c r e t e	c r e t e
r a e l a	r a e l	r a e l	r a e l	r a e l	r a e l	r a e l	r a e l
i u d e a	j u d e a	j u d e a	j u d e a	j u d e a	j u d e	j u d e a	j u d e a
f e l i k i	p h e l i x	p h e l i c i	p h e l i c i	p h e l i c i	p e l i c i a	p h e l i c i	p h e l i c i
h e m e s	h e r m e s	h e r m e s	h e m e s	h e r m e s	h e r m e s	h e r m e s	h e r m e s
s e t e p a n a s	s e t h - s h a n u s	z e t h - s a n n a s	z e t h - s a n a s	z e t h - s a n n a s	s h e p h a n	z e t h - s a n n a s	z e t h - s a n n a s
k l a u d i a	c l a u d i a	c l a u d i a	c l a u d i a	c l a u d i a	c l a u d i a	c l a u d i a	c l a u d i a
i d u m e a	i d m e a	i d u m e a	i d u m e a	i d u m e a	j e d e m	i d u m e a	i d u m e a
a p o l o s	a p o l o s	a p o l o s	a p o l o s	a p o l o s	a p o l o s	a p o l o s	a p o l o s
m a l t a	m a l t h a	m a l t h a	m a l t h a	m a l t h a	m a l t h a	m a l t h a	m a l t h a
a g e g e l a g i t o	a g e g e l a g i t u s	a g e g e l a g i t u s	a g e g e l a g i t u s	a g e g e l a g i t u s	a	a g e g e l a g i t u s	a g e g e l a g i t u s
n e r e u s	n e r e u s	n e r u s	n e r u s	n e r u s	n e r i s	n e r u s	n e r u s
e u o d i a	e u o d i a	e u o d i a	e u o d i a	e u o d i a	e r o d i a s	e u o d i a	e u o d i a
k a p e r a n a u m a	c a b e r a n a u m	c a p e r a n a u m a	c a p e r a n a u m a	c a p e r a n a u m a	c a l r a n i a s	c a p e r a n a u m a	c a p e r a n a u m a
f l e g o n	p h l e g o n	p h l e g o n	p h l e g o n	p h l e g o n	p h e l e n	p h l e g o n	p h l e g o n
k a i s a r e a	c a i s a r e a	c a e s a r e a	c a e s a r e a	c a e s a r e a	c h a r e a	c a e s a r e a	c a e s a r e a
i u d e a	j u d e a	j u d e a	j u d e a	j u d e a	j u d e	j u d e a	j u d e a
