unidecode	sequitur	moses	moses-with-pre	moses-with-post	opennmt2	consensus	weighted
i l a a y j a	e l i j a h	e l i a s	e l i j a h	e l i a s	e l i a s	e l i a s	e l i a s
z a k a r y a a h	b e r e c h i a h	z a c h a r i a h	z a c h a r i a h	z a c h a r i a h	z a c a r	z a c h a r i a h	z a c h a r i a h
s o d o m	s o d o m	s o d o m	s o d o m	s o d o m	s o d o m	s o d o m	s o d o m
a r e b i a	a r b y a	a r e b y a	a r e b y a	a r e b y a	a r e b i a	a r e b y a	a r e b y a
s a a y p r a s	s i p a r u s	s i p r a s	s i p r a s	s i p r a s	s a t p h r a s	s i p r a s	s i p r a s
r e b e k a	r e b e c a	r e b e c a	r e b e c a	r e b e c a	r e b e n	r e b e c a	r e b e c a
y e e s h u	j e s h u	j e s h u	j e s h u	j e s h u	j e e s h u s	j e s h u	j e s h u
g a b a t t h a	g a b a t t h a	g a b a t t h a	g a b a t t h a	g a b a t t h a	g a b t t h a h	g a b a t t h a	g a b a t t h a
h i r m u g i n e s	h e r m u g i n e s	h e r m u g e n e s	h e r m u g i n e s	h e r m u g e n e s	h i r m u m	h e r m u g i n e s	h e r m u g i n e s
s u s a n n a	s y s a n n a	s y s a n n a	s y s a n n a	s y s a n n a	s y s a n	s y s a n n a	s y s a n n a
c l o p a s	c l e o p a s	c l e o p a s	c l e o p a s	c l e o p a s	c e l o p	c l e o p a s	c l e o p a s
a a y z a k	e s a k	i z a k	i z a k	i z a k	a a p h e r	i z a k	i z a k
a q u i l a	a q u i l l a	a q u i l l a	a q u i l a	a q u i l l a	a r u l i	a q u i l l a	a q u i l l a
m a a t h a	m a t h a	m a t h a	m a t h a	m a t h a	m a t t h a h	m a t h a	m a t h a
a a y z a a y a	e s a i a s	a s a i a s	i s a i a s	a s a i a s	a h a b a t	a s a i a s	a s a i a s
n i g e r	n i g e r	n i g e r	n i g e r	n i g e r	n i g e r	n i g e r	n i g e r
e e v	e v	e e v	e v	e e v	e e n	e e v	e e v
k i n k h r i a	c e n c h r e a	c e n c h r e a	c e n c h r i a	c e n c h r e a	c i n e c h i a	c e n c h r e a	c e n c h r e a
f r u g i a	p h r u g i a	p h r u g i a	p h r u g i a	p h r u g i a	p h r o g i a	p h r u g i a	p h r u g i a
k a a n a	c a n n a	c a n n a	c a n a	c a n n a	c a a n a n	c a n n a	c a n n a
p e e t a		p e t e r	p e t e r	p e t e r	p e t e r	p e t e r	p e t e r
i u o d i a	i u o d i a	e u o d i a	e u o d i a	e u o d i a	i l u d i a	e u o d i a	e u o d i a
e p a f r a s	a p a p h r a s	e p a p h r a s	e p a p h r a s	e p a p h r a s	e p h a p h a s	e p a p h r a s	e p a p h r a s
a b i l e n e	a b y l e n e	a b y l e n e	a b y l e n e	a b y l e n e	a b i l e n	a b y l e n e	a b y l e n e
a i b a l	a b e l	a b e l	a i b e l	a b e l	a e b a l	a b e l	a b e l
p a a y l a t		p i l a t	p h i l a t	p i l a t	p a t a l	p i l a t	p i l a t
t e r a h	t e r a h	t e r a h	t e r a h	t e r a h	t e r a h	t e r a h	t e r a h
a n a n i a s	a n a n i u s	a n a n i a s	a n a n i a s	a n a n i a s	a n a n n i s	a n a n i a s	a n a n i a s
m e l e a	m e l e a	m e l e a	m e l e a	m e l e a	m e l e x	m e l e a	m e l e a
s o l	s o l	s o l	s o l	s o l	s a o l	s o l	s o l
a m o s	a m o s	a m o s	a m o s	a m o s	a m o m s	a m o s	a m o s
m e k a d o n i a		m e c a d o n i a	m e c a d o n i a	m e c a d o n i a	m e c h a d i a	m e c a d o n i a	m e c a d o n i a
k r i s t		c r i s t	c r i s t	c r i s t	c e r i s	c r i s t	c r i s t
g a y u s	g a u s	g a e u s	g i u s	g a e u s	g a d u s	g a e u s	g a e u s
s a i t a a n	s a t a n	s a t a n	s a t a n	s a t a n	s a i t a n	s a t a n	s a t a n
a k h a a y a	a c h i a s	a c h i a	a c h a i a s	a c h i a	a c h h a d	a c h i a	a c h i a
p a r a m	p a r a m	p a r a m	p a r a m	p a r a m	p a r a m	p a r a m	p a r a m
e f i s u s	e p h i s u s	e p h e s u s	e p h i s u s	e p h e s u s	e p h i s u s	e p h i s u s	e p h i s u s
s i r i a	s h e r i a	s i r i a	s i r i a	s i r i a	s i r i a	s i r i a	s i r i a
f i n i k i	p h o e n i c i a	p h e n i c i a	p h e n i c i a	p h e n i c i a	p h i e n i c	p h e n i c i a	p h e n i c i a
t r u f e n a	t r o p h a n n a	t r o p h e n a	t r o p h e n a	t r o p h e n a	t r o p h e n	t r o p h e n a	t r o p h e n a
b l a a s t u s	b l a s t u s	b l a s t u s	b l a s t u s	b l a s t u s	b e l a t	b l a s t u s	b l a s t u s
m a o z a s	m o s e s	m o s e s	m a o z a s	m o s e s	m a g z a s	m o s e s	m o s e s
g a i b r i a l	g a b r e a e l	g a b r e a e l	g a i b r i e l	g a b r e a e l	g a i b e r i a	g a b r e a e l	g a b r e a e l
a a y z a a y a	e s a i a s	a s a i a s	i s a i a s	a s a i a s	a h a b a t	a s a i a s	a s a i a s
