unidecode	sequitur	moses	moses-with-pre	moses-with-post	opennmt2	consensus	weighted
z i u b	j i h u s	z i u b	z i u b	z i u b	j e m u s	z i u b	z i u b
s i - m o n	s i m o n	s h e m u n	s i m o n	s h e m u n	s i m o n	s i m o n	s i m o n
t o - a t g	t h o u s	t h o u s	t r o u s	t h o u s	t o a s	t h o u s	t h o u s
y o - h a n	j u h a n o n	j u h a n o n	j u h a n o n	j u h a n o n	j o h a n	j u h a n o n	j u h a n o n
h i - e - l a a - b u - l i	h y a r a p o l i s	h y e r a b u l i	h y e r a b u l i	h y e r a b u l i	i e l i a b	h y e r a b u l i	h y e r a b u l i
l i - b i a	l y b i a	l y b i a	l y b i a	l y b i a	l y b a	l y b i a	l y b i a
k o v	g o a	c o i	c o i	c o i	k o s	c o i	c o i
k a a - l a a - t i a	g a r a t h i a	c l a t i a	c l a t i a	c l a t i a	c a r a t i a	c l a t i a	c l a t i a
h e t q - l o n	h e s r o n	h e s r o n	h e s r o n	h e s r o n	h e t h r o n	h e s r o n	h e s r o n
p i - t e	c e p h a	p y r t e	p y r t e	p y r t e	k i p h a	p y r t e	p y r t e
k e - l o - p a t q	g e r o p a s	g e r o p a s	g e r o p a s	g e r o p a s	c r o o p a s	g e r o p a s	g e r o p a s
i - t a a - l i	i t h a l i s	i t a l i	i t a l i	i t a l i	s i t r i a	i t a l i	i t a l i
a a - p x - l i - y o n	a p o l l i j o n	a p o l i o n	a p o l i o n	a p o l i o n	a p o l i n	a p o l i o n	a p o l i o n
m a t q - t a a n	m a t t a n	m a t t a n	m a t t a n	m a t t a n	m a t t a n	m a t t a n	m a t t a n
y a a - k o p q	j a k u b	j a k u b	j a k u b	j a k u b	a c h o b	j a k u b	j a k u b
o g	o	o s	o s	o s	o s	o s	o s
f e - s a a - t a t q	p h e s t u s	p h e s a r t u s	p h e s a t u s	p h e s a r t u s	p h o s t u s	p h e s a r t u s	p h e s a r t u s
k e n - k e - l i a	c l c h e l i a	c e n c h r e a	c e n c h r e a	c e n c h r e a	g e b e r i a h	c e n c h r e a	c e n c h r e a
p i - s i - d i a	p i k e d i a	p y r s i d i a	p i c i d i a	p y r s i d i a	p e r e d i a	p y r s i d i a	p y r s i d i a
