unidecode	sequitur	moses	moses-with-pre	moses-with-post	opennmt2	consensus	weighted
e p a r o n a	e p h r o n	e p h a r o n	e p h a r o n	e p h a r o n	e p h a r o n	e p h a r o n	e p h a r o n
s a l u m u	s a l u m	s a l u m	s a l u m	s a l u m	s h a l o m	s a l u m	s a l u m
b a t o l o m e o	b a t o l o m a e u s	b a t o l o m e o	b a t o l o m e u s	b a t o l o m e o	b a t h o l o m	b a t o l o m e o	b a t o l o m e o
i a s e l a	j a z e l	j a s h e l a h	j a s h e l a h	j a s h e l a h	j a z e l	j a s h e l a h	j a s h e l a h
a n a	a n n a	a n n a	a n n a	a n n a	a n n a	a n n a	a n n a
b a l a	b a l	b a a l a h	b a l a	b a a l a h	b a l a h	b a l a	b a a l a h
i o a s a	j o a z	j o a s a	j o a s a	j o a s a	j o a s	j o a s a	j o a s a
a r a v a d a	a r a v a d	a r a v a d a	a r a v a d a	a r a v a d a	a r a d a d	a r a v a d a	a r a v a d a
m i k a i a	m i c a i a h	m i c a i a h	m i c a i a h	m i c a i a h	m i c h a i	m i c a i a h	m i c a i a h
m a n a s e	m a n a z	m a n a s	m a n a s e	m a n a s	m a n a h	m a n a s e	m a n a s
o m e r i	o m e r i	o m e r i	o m e r i	o m e r i	o m e r i s	o m e r i	o m e r i
g a l i l e a	g a l i l e a	g a l i l e a	g a l i l e a	g a l i l e a	g a l i l e e l	g a l i l e a	g a l i l e a
b e s e r e	b e z e r	b e z e r	b e z e r	b e z e r	b e z e r	b e z e r	b e z e r
i u d a	j u d a s	j u d a	j u d a	j u d a	j u d a	j u d a	j u d a
s i t a k u	s t a r c h	s i t a c u	s i t a c u	s i t a c u	s i t a c h u s	s i t a c u	s i t a c u
s i m e i	s i m e i	s i m e i	s i m e i	s i m e i	s i m e e	s i m e i	s i m e i
h a r o d a	h a r o d	h a r o d a	h a r o d a	h a r o d a	h a r o d	h a r o d a	h a r o d a
t a p a n e s e	t a p h a d r e z	t a p h a n e s	t a p h a n e s	t a p h a n e s	t a p h a n e s	t a p h a n e s	t a p h a n e s
l a i s i	l a i s h	l a i s	l a i s	l a i s	l a i s h	l a i s	l a i s
t i m o t e o	t i m o t h y	t i m o t h e o s	t i m o t h e o s	t i m o t h e o s	t i m o t h e o s	t i m o t h e o s	t i m o t h e o s
e n o s i	e n o s h	e n o s	e n o s	e n o s	e n o s h	e n o s	e n o s
i a h a t a	j a h a t h	j a h a t h a	j a h a t h a	j a h a t h a	i a h t a t h	j a h a t h a	j a h a t h a
l u k a o n i a	l u k e o n i a	l u c a o n i a	l u c a o n i a	l u c a o n i a	l y k o n i a	l u c a o n i a	l u c a o n i a
a b i a	a b i a	a b i a	a b i a	a b i a	a b i a h	a b i a	a b i a
a l e s a n a	a l e x a n	a l e s a n n a	a l e s a n n a	a l e s a n n a	a l e s a n	a l e s a n n a	a l e s a n n a
l i n o	l i n	l u n	l u n	l u n	l i n	l u n	l u n
i t a m a r a	i t a m a r	i t a m a r a	i t a m a r a	i t a m a r a	i t a m a r	i t a m a r a	i t a m a r a
t r o a	t r o a	t r o a	t r o a	t r o a	t r o a h	t r o a	t r o a
n i n e v a	n i n e v a	n i n e v a	n i n e v a	n i n e v a	n i n e a	n i n e v a	n i n e v a
i e d a i a	j e d a i a h	j e d a i a h	j e d a i a h	j e d a i a h	j e d a i a h	j e d a i a h	j e d a i a h
m e d i a	m e d i a	m e d i a	m e d i a	m e d i a	m e d i a h	m e d i a	m e d i a
k a i n o	c e n	c a i n o	c a i n o	c a i n o	c a i n u s	c a i n o	c a i n o
g a l i o	g a l i u s	g a l i u s	g a l i u s	g a l i u s	g a l i u	g a l i u s	g a l i u s
m i s i p a	m i z p e	m i z i p p a	m i z i p p a	m i z i p p a	m i s p e s	m i z i p p a	m i z i p p a
t u b a l a	t h u b a l	t u b a l a	t u b a l a	t u b a l a	t h u b a l	t u b a l a	t u b a l a
a b i g a i l a	a b g a i l a h	a b i g i l a	a b i g a i l a	a b i g i l a	a b i g a i l	a b i g a i l a	a b i g i l a
p e k a	p e k	p e c h	p e c h	p e c h	p e c h a	p e c h	p e c h
b e n e h a d a d a	b e n - h a d a d	b e n h a d a d	b e n e h a d a d	b e n h a d a d	b e n h a d a d a h	b e n h a d a d	b e n h a d a d
s i m e a	s i m e a	s i m e a	s i m e a	s i m e a	s h i m e a	s i m e a	s i m e a
p a n u e l a	p a n u e l	p a n u e l a h	p a n u e l a h	p a n u e l a h	p a n u e l	p a n u e l a h	p a n u e l a h
t i s e b e	t i z e b	t i s e b e	t i s e b e	t i s e b e	t i s e b e	t i s e b e	t i s e b e
g i b e o n a	g i b b e o n	g i b b e o n	g i b b e o n	g i b b e o n	g i b b o n	g i b b e o n	g i b b e o n
b a h u r i m i	b a h u r i m	b a h u r i m	b a h u r i m	b a h u r i m	b a h u r i m	b a h u r i m	b a h u r i m
s e r u g a	z e r u g	s e r u g a	s e r u g a	s e r u g a	s h e r u d	s e r u g a	s e r u g a
a s a h e l e	a s h e l	a s h e l e	a s h e l e	a s h e l e	a z h a e l	a s h e l e	a s h e l e
a r a b i a	a r a b i a	a r a b i a	a r a b i a	a r a b i a	a r a b i a h	a r a b i a	a r a b i a
a k a i a	a k i a h	a c h i a	a c h i a	a c h i a	a c a i a h	a c h i a	a c h i a
m a h a l a l e l a	m a a l a l e e l	m a h a l a l e e l	m a h a l a l e e l	m a h a l a l e e l	m a h a l e l	m a h a l a l e e l	m a h a l a l e e l
o n e s i p o r o	o n e s p o r	o n e z i p p o r	o n e z i p p o r	o n e z i p p o r	o n e s r o r	o n e z i p p o r	o n e z i p p o r
e l i s a b e t a	e l i z a b e t h	e l i z a b e t h	e l i z a b e t h	e l i z a b e t h	e l i z a b e t h	e l i z a b e t h	e l i z a b e t h
m e p i b o s e t a	m p b o s h e t h	m e p h b o s h e t h	m e p h b o s h e t h	m e p h b o s h e t h	m e p h b o s	m e p h b o s h e t h	m e p h b o s h e t h
m i k a e l a	m i c a e l	m i c a e l	m i c a e l	m i c a e l	m i c h a e l	m i c a e l	m i c a e l
h u p a m a	h y p a m	h u p a m a	h u p a m a	h u p a m a	h u p h a m	h u p a m a	h u p a m a
e l i a	e l i a	e l i a	e l i a	e l i a	e l i a h	e l i a	e l i a
a b i s a i	a b i s h a i	a b i s a i	a b i s a i	a b i s a i	a b i s h a i	a b i s a i	a b i s a i
k i s a	k i s h a h	c i s s a	c i s s a	c i s s a	c h i s h a	c i s s a	c i s s a
e p a f r o d i t o	e p f r o d i t u s	e p h a p h r o d i t u s	e p h a p h r o d i t u s	e p h a p h r o d i t u s	e p h r o d i u s	e p h a p h r o d i t u s	e p h a p h r o d i t u s
