unidecode	sequitur	moses	moses-with-pre	moses-with-post	opennmt2	consensus	weighted
m e t h u s e l a h - m	m e t h u s e l a h	m e t h u s e l a	m e t h u s e l a h	m e t h u s e l a	m e t h u s	m e t h u s e l a h	m e t h u s e l a h
a r p h a x a d - NG u m		a r p h a x a d s	a r p h a x a d	a r p h a x a d s	a r p h a e l	a r p h a x a d s	a r p h a x a d s
e l i z a b e t h	e l i s a b e t h	e l i z a b e t h	e l i z a b e t h	e l i z a b e t h	e l i a z	e l i z a b e t h	e l i z a b e t h
c a i a p h a s	c a i a p h a s	c a i a p h a s	c a i a p h a s	c a i a p h a s	c a i a p h a s	c a i a p h a s	c a i a p h a s
l y s a n i a s	l y s a n i a s	l y s a n i a s	l y s a n i a s	l y s a n i a s	l y s a n i a s	l y s a n i a s	l y s a n i a s
p h o e b e	p h o e b e	p h o e b e	p h o e b e	p h o e b e	p h o o b e r	p h o e b e	p h o e b e
b e t h s a i d a - m	b e t h s a i d a	b e t h s a i d a	b e t h s a i d a	b e t h s a i d a	b e t h s a i d a	b e t h s a i d a	b e t h s a i d a
k i NG u v i a NG i n i n		k i o v i a ŋ i ñ i ñ	k i h u v i a h i n i n	k i o v i a NG i n i n	k i m u b a	k i NG u v i a NG i n i n	
e g y p t - m i	e g y p t	e g y p t	e g y p t	e g y p t	e g y p t	e g y p t	e g y p t
a b i j a h - l i	a b i j a h	a b i a h	a b i j a h	a b i a h	a b i s a h	a b i j a h	a b i j a h
a b b a	a b b a	a b b a	a b b a	a b b a	a b b a	a b b a	a b b a
i c o n i u m - m u n	i c o n i u m	i c o n i u m a n	i c o n i u m a n	i c o n i u m a n	c i o n i u m	i c o n i u m a n	i c o n i u m a n
p e t e r	k i p h a	p e t e r	p e t e r	p e t e r	k i p h e r	p e t e r	p e t e r
n a p h t a l i - m l u	n a p h t a l i	n a p h t a l i l u	n a p h t a l i l u	n a p h t a l i l u	n a p h a l i a	n a p h t a l i l u	n a p h t a l i l u
j o s h u a - m	j o s h u a	j o s h u a	j o s h u a	j o s h u a	j o s h a	j o s h u a	j o s h u a
a t a n g u m		a t a n c u m	a t a n g u m	a t a n c u m	a n a n	a t a n g u m	a t a n c u m
r e u b e n - NG u m		r e u b e n	r e u b e n	r e u b e n	r e u b e n	r e u b e n	r e u b e n
j e h o r a m - l i	j o r a m	j e h o r a m	j e h o r a m	j e h o r a m	j e h o r a m	j e h o r a m	j e h o r a m
a d d i - m	a d d i	a d d i	a d d i	a d d i	a d d i p	a d d i	a d d i
u k i u g r a g u q t i t n a g u		u c i u c r a g u e t i t n a g u	c i u g r a g u r i t n a g u	u c i u c r a g u e t i t n a g u	p h i u l	u c i u c r a g u e t i t n a g u	u c i u c r a g u e t i t n a g u
g a d a r e n e s	g e r a s e n e s	g a d a r e n e s	g a d a r e n e s	g a d a r e n e s	g a d a r e n	g a d a r e n e s	g a d a r e n e s
u v l a a k u a g u n	o o y	u v l a a k u a g u n	u v l a a k u a g u n	u v l a a k u a g u n	u r l a h	u v l a a k u a g u n	u v l a a k u a g u n
