unidecode	sequitur	moses	moses-with-pre	moses-with-post	opennmt2	consensus	weighted
f i l i p i ' d e		p h i l i p i a	p h i l i p i a	p h i l i p i a	p h i l i p	p h i l i p i a	p h i l i p i a
n i g e r	n i g e r	n i g e r	n i g e r	n i g e r	n i p e r	n i g e r	n i g e r
y o r a m	j o r a m	j o r a m	j o r a m	j o r a m	j o r	j o r a m	j o r a m
a h i m	a h a m	a h i m	a h i m	a h i m	a h i m	a h i m	a h i m
e v u l u s	e v u l u s	e b u l u s	e b u l u s	e b u l u s	e u g u s	e b u l u s	e b u l u s
y a k u p	j a k u b	j a k u p	j a k u b	j a k u p	j a c o b	j a k u b	j a k u b
a h a y k u s ' u n		a h a i c u s	a h a i c u s	a h a i c u s	a n a i c u s	a h a i c u s	a h a i c u s
e p e n e t u s ' a		e p e n e t u s	e p e n e t u s	e p e n e t u s	e p h e n t u s	e p e n e t u s	e p e n e t u s
e v n i k i ' d e		e v n i c i a	e v n i c i a	e v n i c i a	e d o n i c a	e v n i c i a	e v n i c i a
s a u l	s h a o l	s a u l	s a u l	s a u l	s a u l	s a u l	s a u l
b o a z	p o a s	b o a z	b o a z	b o a z	b o e z	b o a z	b o a z
a p o l o n y a ' d a n		a p o l o n i a s d a n	a p o l o n i h d a n	a p o l o n i a s d a n	a p l o n i a	a p o l o n i a s d a n	a p o l o n i a s d a n
p e r e s	p e r e z	p e r e s	p e r e s	p e r e s	p e r e s	p e r e s	p e r e s
k e f e r n a h u m	c e p h e r n a h u m	c e p h e r n a h u m	c e p h e r n a h u m	c e p h e r n a h u m	c e p h r e s	c e p h e r n a h u m	c e p h e r n a h u m
b a r n a b a	b a r n a b a	b a r n a b a	b a r n a b a	b a r n a b a	b a r n a b	b a r n a b a	b a r n a b a
b e n y a m i n	b e n i a m i n	b e n i a m m i n	b e n i a m i n	b e n i a m m i n	b e n e a m	b e n i a m i n	b e n i a m i n
y u n u s	j o n a s	j u n u s	j u n u s	j u n u s	j o n e s	j u n u s	j u n u s
l i s a n y a s	l y s a n i a s	l i s a n i a s	l i s a n i a s	l i s a n i a s	l i s a i a	l i s a n i a s	l i s a n i a s
h i r o d e s	h e r o d	h e r o d e s	h e r o d e s	h e r o d e s	h i r o d	h e r o d e s	h e r o d e s
f e r i s i l e r	p h o e r i s i l e r	f e r i s i l e r	f e r i s i l e r	f e r i s i l e r	p e r i s	f e r i s i l e r	f e r i s i l e r
y a h u d i y e	j u d	j e h u d	j e h u d	j e h u d	j u d e	j e h u d	j e h u d
r a m	r a m	r a m	r a m	r a m	a m a m	r a m	r a m
s i y o n	s i o n	s i o n	s i o n	s i o n	s i o n	s i o n	s i o n
e p a f r a	e p a p h r a s	e p a p h r a	e p a p h r a	e p a p h r a	e p a p h r i a	e p a p h r a	e p a p h r a
t a th		t a s	t a s	t a s	t a s o	t a s	t a s
b i t i n y a	b e t i n i a	b i t i n i a	b i t i n i a	b i t i n i a	b i t y a	b i t i n i a	b i t i n i a
b a l a m ' y n k i n e		b a l a a m c i n e	b a l a m i n c i n e	b a l a a m c i n e	b a l a m	b a l a a m c i n e	b a l a a m c i n e
m e n a h e m	m e n a h e m	m e n a h e m	m e n a h e m	m e n a h e m	m e n a h e m	m e n a h e m	m e n a h e m
b e r i	b e r e	b e r i	b e r i	b e r i	b e r y	b e r i	b e r i
